Country Name,Country Code,Indicator Name,Indicator Code,1960,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,3.316400051,,2.74454999,,,,2.567430019,2.704169989,2.442209959,2.558500051,2.382790089,2.161689997,2.582099915,2.812849998,2.64060998,2.826129913,2.753969908,2.409320116,2.918279886,,,3.10897994,2.956589937,3.34416008,,3.045389891,,,,,,,,,,,2.053900003,1.718719959,1.808380008,1.496600032,1.621430039,1.925660014,2.179120064,,
Lower middle income,LMC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.094490051,3.134955049,3.762460113,3.135164976,3.546000004,3.296499968,3.129505038,3.24851501,,3.758729935,4.098309994,4.006750107,3.628075004,3.405780077,,,,,
Low & middle income,LMY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.913570046,3.503329992,3.685510039,3.394880056,3.613415003,3.529760003,3.636250019,3.825299978,3.668295026,3.857390046,4.318264961,3.936810017,3.89921999,4.035984993,4.095420122,,,,
Lesotho,LSO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,4.641550064,4.526509762,4.866559982,4.234240055,,,,,,,,,10.09694004,6.428410053,7.088580132,,,7.216639996,6.202280045,,,,8.577030182,7.025430202,8.64097023,,11.36400986,,12.49934959,10.09154987,9.365050316,10.10044956,13.21957016,11.10900974,12.07966995,11.27128029,,11.36114025,,,,,,,,,
Late-demographic dividend,LTE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,3.760440111,3.914034963,,4.112339973,4.137060165,3.853990078,3.898090005,4.057314873,4.204979897,4.076200008,3.940870047,3.86403501,4.374780178,4.715069771,4.783109903,4.897284985,4.599870205,4.566459894,4.918775082,,,,
Lithuania,LTU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,4.764920235,4.843719959,5.449550152,6.116010189,,,5.840380192,5.79253006,5.108510017,5.169159889,4.873189926,4.820549965,4.590549946,4.83453989,5.577410221,5.299029827,5.122270107,4.768789768,4.612500191,,,,
Luxembourg,LUX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,2.228199959,2.765619993,2.654949903,2.724250078,,3.315799952,3.50138998,3.578089952,4.203400135,4.264860153,4.409420013,4.541130066,5.110360146,3.215679884,,,3.671099901,3.955120087,3.888560057,3.751070023,,,,,,3.544460058,3.341579914,,,,,3.593019962,,,,,,,,,,,4.140910149,,4.083879948,,,
Latvia,LVA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.262159824,5.514689922,5.800670147,5.539820194,5.288290024,5.454889774,5.60875988,5.067289829,4.855050087,,4.711550236,4.656219959,5.405379772,5.573530197,5.080979824,4.945139885,6.60559988,6.989290237,5.285240173,,,
"Macao SAR, China",MAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.681090117,3.692310095,3.679620028,2.734009981,2.861989975,2.797650099,2.245660067,2.290640116,2.212709904,2.059859991,2.204760075,2.55343008,2.630089998,2.688359976,3.335599899,2.049190044,2.02779007,,,
St. Martin (French part),MAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,4.671689987,4.275489807,5.212709904,6.027120113,6.084249973,6.20182991,6.315480232,5.104859829,5.689260006,6.097559929,6.151720047,5.174809933,5.097350121,5.264969826,5.160439968,4.578199863,4.765019894,4.506020069,4.304629803,,4.830949783,,4.739339828,,,5.109469891,5.142389774,,,,,,,,,5.341849804,5.264039993,,,,,,,,
Monaco,MCO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,0.881030023,0.957520008,,,0.913600028,,,1.06456995,1.082239985,1.212419987,1.208829999,1.195279956,1.255360007,,,,1.243860006,,,,,1.328770041,1.320219994,1.591420054,1.780040026,1.334400058,1.021950006,,,
Moldova,MDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89659977,,,4.662549973,4.486390114,4.84691,5.497910023,5.424900055,6.771090031,7.162730217,7.498929977,8.293430328,8.237330437,9.509759903,9.112110138,8.559700012,8.348959923,,7.467840195,,,
Madagascar,MDG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,3.217370033,2.711149931,2.673759937,2.516680002,3.263459921,5.049930096,,3.979899883,4.315289974,3.819950104,3.146120071,2.657210112,2.929389954,2.753690004,,,,,,,,2.140530109,,,,1.849760056,1.870079994,2.768739939,2.910480022,3.249579906,2.715470076,3.03888011,3.262520075,3.84581995,3.287169933,3.360039949,2.906949997,3.182509899,,2.785830021,2.728859901,2.082040071,,,,
Maldives,MDV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.70389986,5.368549824,4.756939888,5.211979866,4.961820126,4.72755003,4.812849998,6.301670074,4.586699963,3.971519947,4.309669971,4.479700089,4.146959782,5.223509789,,
Middle East & North Africa,MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,3.934509993,,4.975500107,,,4.840194941,5.27562499,5.304150105,5.549990177,5.727200031,,5.400839806,,,4.311825037,,,,4.571619987,,,4.671569824,,,,,6.20182991,,,5.358329773,,4.210145116,,4.474750042,,,,,,,,,
Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,2.265300035,2.311769962,2.537770033,2.988889933,,3.650000095,3.862080097,,,3.526679993,3.662019968,4.136859894,4.428579807,4.638790131,5.183790207,4.801970005,4.908649921,4.75853014,4.733339787,4.841169834,5.214849949,5.184969902,5.128580093,5.174330235,4.747729778,5.3134799,,,
Marshall Islands,MHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53903961,,,8.669870377,12.23999023,,,,,,,,,,,,,,
Middle income,MIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.110370159,3.821570039,3.843255043,3.803299904,3.958899975,3.566100001,3.89231503,3.902160048,3.668295026,4.152120113,4.398449898,4.485489845,4.129519939,4.018030167,4.12887001,,,,
"Macedonia, FYR",MKD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,4.979109764,4.870729923,4.774300098,4.480040073,4.537650108,,,,,,3.294810057,,,,,,,,,,,,,,,
Mali,MLI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,3.558429956,,3.468669891,3.449480057,3.280940056,,,,2.436939955,,,,,,,,,,,,2.654010057,2.229389906,2.97619009,2.658659935,2.89741993,3.810719967,3.854180098,3.526520014,,,3.417520046,3.87067008,3.343219995,3.756639957,3.480779886,3.393909931,3.739289999,,,
Malta,MLT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,6.15196991,5.549990177,5.26970005,4.493100166,4.422210217,3.831890106,3.897609949,3.348829985,3.153640032,,2.865329981,2.854079962,3.314690113,3.078720093,3.248339891,3.105720043,3.16531992,3.338239908,3.58874011,3.831419945,3.920300007,4.314099789,,,,,,4.277430058,,,,3.949239969,,4.460760117,,,5.981349945,5.570610046,5.170370102,6.454889774,7.75177002,6.482480049,7.848999977,,,,
Myanmar,MMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,2.865099907,3.27380991,,1.987390041,1.726189971,1.637820005,1.643659949,,,,,,,,,,,,,,,,,1.201900005,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,4.975500107,,,4.840194941,,5.554059982,,,,,,,4.311825037,,,,,,,4.184929967,,,,,,,,,,,,4.474750042,,,,,,,,,
Montenegro,MNE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.948659897,5.495699883,5.148190022,5.56885004,,7.213610172,,4.327849865,,,4.68696022,,5.145339966,4.643479824,4.599870205,,,,,,
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.051939964,3.131069899,,,,,3.722460032,4.433110237,4.27696991,,,,,,6.077219963,6.4832201,,,,
Mauritania,MRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.342519999,,2.428809881,,2.841020107,3.054519892,3.104510069,2.516160011,,2.52376008,,3.55302,,3.594579935,3.057100058,2.778830051,2.930119991,,,,
Mauritius,MUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,4.422319889,5.542679787,,,5.032839775,4.584519863,4.435100079,4.069719791,3.946510077,3.469000101,3.044569969,3.118350029,3.500960112,3.157079935,3.509890079,,,,,,,,3.941400051,3.817960024,3.177419901,3.116359949,4.479300022,4.458409786,4.191929817,3.825299978,3.183540106,3.065609932,3.050040007,3.550970078,3.32852006,3.414730072,3.619649887,4.917729855,4.885389805,,
Malawi,MWI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,4.404789925,3.383399963,3.33149004,3.087090015,2.703789949,2.422310114,,,,,,,,,,3.19866991,3.525079966,3.171439886,3.176350117,3.270539999,,,,,4.008850098,5.381259918,,,4.994909763,5.247970104,4.500959873,,3.216449976,,,,,,,3.539730072,4.14207983,,5.422420025,4.842539787,5.607989788,,
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,4.550940037,,,,,,,,5.087609768,5.72619009,6.696969986,7.03278017,,5.66629982,6.11111021,7.243360043,6.326000214,,,,,5.100659847,4.659880161,4.71641016,4.351799965,4.908659935,4.61702013,,5.682330132,5.978330135,7.475550175,7.66218996,7.498740196,5.924489975,,4.484139919,4.374780178,3.958260059,5.972980022,4.969079971,5.761250019,5.74052,5.473760128,5.195930004,4.966360092,,
North America,NAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,7.710189819,7.634059906,7.033770084,6.706729889,6.438020229,6.714310169,6.723080158,7.099229813,6.725389957,6.478630066,6.434430122,6.521289825,6.876399994,6.639150143,6.216149807,5.314180136,6.329889774,5.426485062,5.450370073,5.403339863,5.891499996,6.773389816,7.704470158,5.774844885,5.630594969,,,5.163175106,5.200675011,5.466259956,5.215059996,5.215139866,5.554140091,5.31415987,4.924849987,5.386229992,5.008639812,4.972030163,5.058729887,5.393995047,5.246360064,5.200870037,4.930130005,5.38078022,,,
Namibia,NAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.217549801,6.991390228,6.912819862,6.762390137,6.115109921,,,6.037819862,,6.483980179,,8.349610329,,,,,,,
New Caledonia,NCL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,1.052160025,,,,,,,,,,,,,,,,,,,2.93881011,3.256769896,3.237360001,2.838000059,2.808290005,2.851540089,2.586960077,,,3.235399961,3.19046998,2.859230042,3.069339991,2.397840023,,,3.328540087,4.014540195,3.662410021,4.52327013,3.736409903,4.213119984,4.332789898,4.916200161,6.709410191,,,
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,3.210170031,3.063689947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,2.038589954,2.492029905,,,,,,,,2.822779894,3.262409925,,3.792680025,,5.978899956,,,5.351749897,,,,,2.984970093,,,,,,2.225850105,2.923650026,3.001600027,,2.391010046,2.422009945,,,,,,,4.485489845,,,,,,,
Netherlands,NLD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,6.301579952,6.410009861,6.400179863,5.918479919,6.422070026,6.430140018,6.409200191,6.246930122,6.267270088,6.186910152,5.962769985,5.838880062,5.755839825,5.577330112,5.152490139,5.54460001,5.645440102,5.98416996,5.540030003,,5.289850235,5.234200001,,4.820869923,4.72548008,4.642940044,4.541969776,,4.602379799,4.555429935,4.626130104,4.747739792,4.86548996,5.098179817,5.114039898,5.155099869,5.092339993,4.936019897,5.093570232,5.491700172,5.551509857,5.525559902,5.477039814,5.589719772,5.529379845,,,
Norway,NOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,5.922810078,5.888460159,5.688000202,5.545350075,6.167349815,5.971950054,6.441390038,,5.785220146,5.543839931,5.683420181,5.642000198,5.434579849,5.259429932,5.539000034,5.786930084,5.8667202,6.296609879,6.30919981,6.373919964,6.636899948,7.680230141,7.832550049,7.696780205,7.169809818,7.312019825,7.380949974,6.942830086,6.455629826,6.849490166,7.442180157,7.418029785,7.310649872,6.865029812,6.372179985,6.534880161,6.278210163,7.098929882,6.750189781,6.460730076,7.359930038,7.373290062,,,,
Nepal,NPL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88786006,2.891819954,2.975460052,3.713150024,3.149399996,3.117360115,3.173429966,3.363059998,3.607889891,3.517659903,3.804270029,4.661809921,3.632719994,3.851579905,3.752799988,3.468610048,3.981300116,3.71216011,,
Nauru,NRU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,4.753230095,4.746799946,5.168039799,5.454740047,4.452950001,4.53278017,4.467870235,4.232470036,4.44054985,4.532700062,,4.045780182,3.546230078,3.430249929,3.917330027,4.42592001,4.818309784,,,,,5.925980091,5.742129803,6.390100002,6.146369934,,6.625420094,,6.551690102,6.392680168,6.44615984,6.489659786,6.261099815,5.950459957,5.919789791,5.501820087,6.268509865,7.011469841,6.951379776,7.160769939,6.685850143,6.336800098,6.368889809,,
OECD members,OED,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,4.667190075,5.140339851,5.224450111,,5.02624011,5.050330162,5.162399769,5.207940102,5.236005068,4.903789997,,,4.750570059,4.838229895,4.677619934,4.747529984,4.596020222,4.80479002,4.849304914,5.099999905,4.861094952,4.850879908,5.074710131,,4.525964975,4.602260113,4.877200127,5.108405113,5.242330074,5.289304972,5.08433485,5.061495066,5.013394833,4.858550072,5.025080204,5.368084908,5.477035046,5.170040131,5.174330235,5.286035061,5.285240173,,,
Oman,OMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,3.79282999,3.656260014,3.389889956,2.978240013,2.838920116,2.987940073,3.122580051,3.508219957,3.444489956,3.413259983,3.184520006,3.356800079,4.112339973,4.005949974,3.200239897,4.020309925,4.325069904,3.896970034,4.028379917,3.51722002,3.859339952,,,4.187749863,,,,4.960380077,,,,
Other small states,OSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,4.641550064,4.526509762,4.866559982,4.234240055,,,,,,,,,5.552269936,5.551660061,5.650720119,,,6.151110172,,,,,,,,,,,5.172199965,5.340209961,5.084235191,4.981114864,5.608784914,5.190374851,6.196000099,6.037819862,3.183540106,6.000745058,6.266165018,5.03324008,4.016170025,3.460229993,3.619649887,5.199684858,,,
Pakistan,PAK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,1.654289961,1.578259945,1.851250052,1.898059964,2.008559942,2.221610069,2.123189926,2.200479984,2.20223999,2.130019903,1.965559959,2.015089989,1.996749997,2.072050095,2.434289932,2.679029942,2.974760056,,2.365190029,2.515969992,2.566590071,2.551179886,2.389169931,2.611949921,2.818779945,2.804440022,3.022550106,,2.609200001,1.836799979,,,,1.94667995,2.254590034,2.626290083,2.634040117,2.746170044,2.600009918,2.286819935,2.216830015,2.133529902,2.499239922,2.464349985,2.64673996,,
Panama,PAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,4.043280125,3.353919983,3.982820034,3.48574996,3.8197999,4.154510021,4.312729836,4.280960083,3.605979919,3.642549992,3.535670042,3.431799889,3.41850996,3.550909996,3.468709946,3.521460056,3.34574008,3.870120049,,,,,,,3.470540047,3.947809935,4.09431982,3.847110033,,4.567230225,4.759689808,4.105879784,4.1916399,4.168700218,3.578660011,,,,3.592789888,,,3.18772006,,,,,,
Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,3.391720057,,,,,,,,,,,,,,,,,,,,,,,3.109760046,,3.269850016,3.438489914,3.220609903,3.029269934,2.816060066,2.942660093,2.957030058,2.836189985,2.655289888,2.62687993,2.865459919,3.139450073,2.865819931,2.663779974,2.923510075,3.29460001,3.689779997,3.978650093,,
Philippines,PHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,1.715960026,,2.076090097,1.686419964,,,1.72589004,,,,,,,,,3.035809994,3.365849972,3.51244998,3.818059921,,3.26831007,3.025690079,2.995899916,3.04343009,2.568190098,2.425329924,2.534280062,2.596369982,2.693300009,2.651679993,,,,,,,,
Palau,PLW,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.856729984,7.55824995,7.507490158,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,5.247159958,,,,,7.389709949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,3.891449928,4.174650192,4.189370155,,4.331009865,6.270410061,,4.951010227,4.602260113,4.993830204,5.32957983,5.395420074,5.331739902,5.356100082,5.428659916,5.204880238,4.858550072,5.025080204,4.997139931,5.052000046,4.810369968,4.810110092,4.930870056,4.91174984,,,
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.148639917,2.767244935,3.240099907,3.054519892,,3.296990037,3.393749952,,,3.429579973,,3.694370031,3.597890019,3.767359853,3.513115048,,,,
Puerto Rico,PRI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,7.250520229,7.214580059,6.479929924,7.286900043,6.229740143,7.140490055,6.387569904,6.681029797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.390769958,,,,
"Korea, Dem. People’s Rep.",PRK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,1.633749962,1.935170054,3.062160015,3.078429937,,2.900190115,2.699039936,3.067130089,3.185440063,3.328769922,3.232490063,3.142230034,3.262170076,3.048949957,3.157670021,3.387190104,3.474900007,3.569370031,4.070930004,4.337039948,4.840469837,4.670839787,4.612860203,5.06512022,,,5.030179977,5.180570126,5.328299999,5.242330074,5.283989906,5.054629803,5.059679985,4.915369987,4.935070038,4.698790073,5.57638979,5.400790215,5.126130104,4.958119869,5.286230087,5.125589848,,,
Paraguay,PRY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,2.281100035,2.471970081,,,,,,,,,,,,,,1.541370034,,,,,1.062669992,,,,,,,,4.309030056,4.451049805,4.566569805,4.245299816,3.872349977,3.951509953,3.438019991,,,3.547379971,,,3.769020081,4.976039886,4.95539999,,,,,
West Bank and Gaza,PSE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.803069949,1.593780041,1.331120014,1.468510032,,1.322319984,,
Pacific island small states,PSS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,5.029500008,4.939770222,,,,5.049180031,4.829939842,5.119009972,,,,4.688360214,4.601840019,4.568490028,,4.529329777,5.119339943,,5.249650002,4.97217989,4.861219883,4.843719959,,4.525964975,4.8959198,4.884925127,4.971220016,5.242330074,5.332919836,5.310060024,5.109205008,5.092339993,4.936019897,4.926339865,5.213944912,5.425839901,5.126130104,5.088674784,5.231334925,5.22533989,,,
French Polynesia,PYF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,3.000279903,2.691440105,2.867830038,,,1.746970057,1.970059991,2.77696991,,,,,,,,,,,,,,,,,,,,3.577670097,4.345300198,3.725980043,3.200190067,3.846560001,3.373939991,3.462589979,3.955169916,2.706389904,2.450160027,4.229770184,3.409759998,4.539480209,4.016170025,3.505729914,4.074289799,3.607189894,,,
Romania,ROU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.219779968,,,,2.85442996,3.249439955,3.487440109,3.417840004,3.255369902,3.462510109,,4.22589016,,4.157939911,3.457720041,3.028270006,2.947860003,,3.129179955,,,
Russia,RUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.938040018,3.107270002,3.845849991,3.680830002,3.553539991,3.773639917,3.868730068,,4.099450111,,,,3.861330032,,,,,
Rwanda,RWA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,2.150209904,2.232470036,2.441279888,2.666079998,4.380119801,,,,,,3.514620066,3.33769989,3.741970062,,,,,,,,,,4.578420162,4.095709801,5.665090084,,,,,,4.286089897,3.786329985,,4.945189953,4.715559959,4.746069908,5.022280216,,3.797460079,3.617340088,
South Asia,SAS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,1.851250052,,2.008559942,,,,1.968109965,1.983204961,1.934994996,1.873539984,1.996749997,2.072050095,2.434289932,2.679029942,2.64060998,,,2.409320116,2.566590071,,,,,,3.022550106,3.045389891,2.750509977,2.548155069,,,3.117360115,2.560054958,3.135930061,2.859920025,2.634040117,2.746170044,2.600009918,3.424160004,2.827985048,2.351320028,2.983924985,3.122315049,2.982139945,,
Saudi Arabia,SAU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,3.892960072,4.144989967,5.981770039,6.113510132,,6.260640144,,,,,5.826089859,5.17784977,6.039219856,6.381820202,5.729030132,4.969850063,4.402100086,8.332909584,7.100830078,5.940589905,7.769680023,7.680339813,7.142859936,6.279300213,5.434329987,5.897399902,,5.135809898,,,,,,,,,
Sudan,SDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.012179971,,1.426440001,,1.629899979,1.563070059,1.963019967,,2.200880051,2.224590063,,,,,,,,
Senegal,SEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.197779894,3.148639917,3.159159899,3.290499926,3.389780045,3.506269932,3.857310057,5.139959812,4.775790215,,5.051849842,6.19644022,6.503210068,6.079870224,5.941170216,7.268780231,7.39620018,,,
Singapore,SGP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,3.111500025,2.869839907,2.490230083,2.390110016,2.441720009,2.692529917,2.451050043,2.291359901,2.249660015,2.560300112,2.584280014,3.268549919,3.94904995,,,,,3.65583992,,,,,,,,,,,,3.327049971,3.556060076,3.900000095,3.998790026,3.676919937,3.219690084,2.86887002,2.961280107,2.781919956,3.031620026,3.106790066,3.077640057,3.118499994,2.915790081,,,,
Solomon Islands,SLB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,3.400000095,,,,,,,,,,,,,,,,,,,,2.753819942,,,,,,,2.248709917,,,,,,,,,9.87994957,8.7999897,8.973259926,10.00107956,,,,,,,
Sierra Leone,SLE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.950530052,3.474159956,3.587229967,3.294780016,3.141599894,2.838190079,,2.559900045,2.413189888,2.737950087,2.552710056,2.668410063,2.87473011,2.381759882,2.66166997,,,
El Salvador,SLV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,0.904510021,,,,,,,,,,,,,,,,,,,,,,,2.319920063,2.319920063,2.54708004,,2.870539904,2.759089947,,2.732460022,3.012680054,3.054470062,3.741660118,3.969540119,3.486680031,3.417490005,3.334009886,3.433069944,3.448570013,3.545059919,,
San Marino,SMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,3.917670012,,,,,,4.015900135,4.10258007,,3.059149981,,,,,,3.204489946,3.503560066,3.925329924,3.816469908,3.610709906,3.374639988,3.369019985,,,,,,,,,,,,,,2.309370041,2.383729935,,,,,,
Somalia,SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,1.184689999,1.277279973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
